locationId,place.name,is_fch,is_local,rated_count,average_photonum,average_rating,category_l
12024560,진순자계란말이김밥 봉천본점,0,1,39,0.15384615384615385,4.32075471698113,0
1333550573,하이보,0,1,14,0.5714285714285714,4.083333333333334,0
792031665,배스킨라빈스 봉천역,1,1,50,0.1,4.523809523809521,0
19882242,나리의 집,0,1,37,0.1891891891891892,4.384615384615386,0
1170180744,와필레,0,1,50,0.7,4.4339622641509475,0
36960590,단골집,0,1,52,0.40384615384615385,4.701923076923073,0
38232877,국수명가,0,1,18,0.05555555555555555,4.282608695652173,0
13156521,돈방석,0,1,7,0.2857142857142857,5.0,0
1129806733,코레우리,0,1,52,0.2692307692307692,4.103448275862066,0
11802306,교촌치킨 신도림1호점,1,1,22,0.0,4.706896551724139,0
38704048,하얀과자점,0,1,20,0.8,4.261904761904761,0
1432373629,꽁티드툴레아,0,1,115,0.5739130434782609,4.375,0
21617441,다가이순대국 상암점,0,1,18,0.3333333333333333,4.666666666666668,0
18487378,청수옥,0,1,9,0.1111111111111111,4.454545454545454,0
20832051,스시진,0,1,39,0.2564102564102564,4.576086956521738,0
36203148,스타벅스 중구저동점,1,1,128,0.109375,4.515151515151511,0
1713855997,을지깐깐,0,1,35,0.6571428571428571,4.257142857142857,0
11583196,세종호텔,0,1,4,0.0,2.75,1
11689905,커피빈 인사점,1,1,48,0.10416666666666667,4.550847457627122,0
11583207,호텔리베라,0,1,8,0.0,4.125,1
18383378,서룡,0,1,29,0.4137931034482759,4.25,0
37932206,헤르만의정원,0,1,30,0.8,4.6944444444444455,0
38668117,18번완당명가,0,1,18,0.2777777777777778,4.318181818181818,0
37268883,커피앳웍스 아셈타워점,1,1,26,0.07692307692307693,4.517241379310344,0
1830593426,라인호텔명동,0,1,3,0.0,5.0,1
1053409721,와플대학 서대문캠퍼스,1,1,40,0.15,4.6428571428571415,0
11679429,황생가칼국수,0,1,90,0.32222222222222224,4.236559139784953,0
13343156,버드나무집,0,1,12,0.0,4.7250000000000005,0
35026124,내꾸미쭈꾸미,0,1,46,0.08695652173913042,4.5098039215686265,0
18799565,바다회사랑,0,1,52,0.4230769230769231,4.480769230769228,0
37823322,이화수전통육개장 서울충정로점,0,1,21,0.047619047619047616,4.41304347826087,0
1230325123,김민교의 사와디밥,0,1,37,0.972972972972973,4.105263157894739,0
13588243,파이포유,0,1,10,0.0,4.739130434782608,0
37122871,스타벅스 학동사거리점,1,1,160,0.05,4.71020408163266,0
1609606599,소담촌 노원역점,1,1,33,0.30303030303030304,4.597222222222224,0
1417078760,커피어반,0,1,8,0.0,4.788888888888889,0
1345023968,부리또리,0,1,13,0.15384615384615385,3.9761904761904754,0
1231500190,아웃백스테이크하우스 명동점,1,1,154,0.3896103896103896,4.559659090909091,0
36729870,가츠라 김포롯데백화점,0,1,36,0.16666666666666666,4.152777777777781,0
37890714,쭈꾸미킹 노원점,0,1,49,0.20408163265306126,4.603773584905665,0
32822543,김가네김밥 상암점,1,1,21,0.0,4.6111111111111125,0
11826689,미스터피자 상암점,1,1,19,0.15789473684210525,4.5,0
35831849,스페인클럽 롯데월드몰점,0,1,26,0.7692307692307693,4.0384615384615365,0
33133887,토종골,0,1,18,0.05555555555555555,4.615384615384613,0
188365951,마이클돈까스 본점,0,1,35,0.6571428571428571,4.68604651162791,0
1947833904,쥬빌리김밥,0,1,14,0.07142857142857142,4.275,0
1205842535,스타벅스 문정법원로R점,1,1,123,0.0975609756097561,4.563981042654024,0
37236918,이주당,0,1,25,0.24,4.617647058823525,0
20597120,안주마을,0,1,40,0.4,4.453488372093027,0
1707887001,일커피,0,1,15,0.26666666666666666,4.576923076923078,0
1530146409,45바이블랙레이블,0,1,4,0.0,4.911764705882354,0
31202839,수라간뼈해장국,0,1,12,0.16666666666666666,4.6000000000000005,0
1399710158,윤종희전통떡방,0,1,36,0.027777777777777776,4.08888888888889,0
1664227079,최선생마라탕,0,1,7,0.0,4.8500000000000005,0
1064778458,커피코트 상암이안점,1,1,12,0.08333333333333333,4.965909090909092,0
1152172525,신야텐야 상암DMC점,1,1,28,0.25,4.599999999999997,0
1092870003,춘천신숯불닭갈비,0,1,19,0.10526315789473684,4.261904761904761,0
1659563330,버터풀앤크리멀러스,0,1,36,0.9722222222222222,4.46875,0
31378239,크리스탈제이드 소공점,0,1,54,0.2777777777777778,4.0363636363636335,0
36193112,삼차,0,1,20,0.15,4.57142857142857,0
1600044213,더호떡,0,1,21,0.2380952380952381,4.041666666666667,0
38314373,부산아지매국밥 상암DMC점,1,1,30,0.03333333333333333,4.599999999999997,0
1979164869,사이고라멘,0,1,19,0.3157894736842105,3.717391304347827,0
34087754,써브웨이 상암점,1,1,52,0.07692307692307693,4.78676470588235,0
32315528,사보텐 신논현점,1,1,27,0.037037037037037035,4.648148148148152,0
1049372667,G카페,0,1,9,0.0,4.46,0
494893465,이복근베이커리,0,1,16,0.125,4.3500000000000005,0
35235336,화포식당,1,1,52,0.2692307692307692,4.635593220338988,0
36466321,귀신반점,0,1,14,0.0,4.021739130434782,0
1482957888,해만식당,0,1,21,0.6190476190476191,4.239130434782608,0
19873017,밀로커피 로스터스,0,1,27,0.5555555555555556,4.375,0
1200009607,바이산코리아,0,1,68,0.4411764705882353,4.388157894736842,0
1416787139,사사커피,0,1,8,0.125,4.541666666666667,0
18185023,피자스쿨 한남점,1,1,7,0.0,4.7250000000000005,0
38561949,어니언 성수,0,1,255,0.4352941176470588,4.39603960396039,0
95287138,서초면옥 방화점,0,1,24,0.04166666666666666,4.722222222222224,0
37342028,JW 메리어트 동대문 스퀘어 서울 베이킹 컴퍼니,0,1,18,0.16666666666666666,4.476190476190476,0
800904971,토프레소 청림점,1,1,5,0.0,4.636363636363637,0
1145198350,휴,0,1,36,0.05555555555555555,4.462500000000002,0
38463461,포레스타 호텔,0,1,3,0.0,4.0,1
33706031,호텔 더 디자이너스 종로,0,1,3,0.0,4.166666666666667,1
1301984075,까페일마지오,0,1,13,0.07692307692307693,4.615384615384613,0
13492518,만선호프,0,1,200,0.43,4.1547619047619175,0
19594193,도셰프,0,1,54,0.3888888888888889,4.2954545454545405,0
124092501,로티보이앤비반트,0,1,15,0.2,3.96,0
35905715,호텔오클라우드,0,1,1,0.0,5.0,1
11592650,명동교자 본점,0,1,466,0.2703862660944206,4.5018867924527965,0
35558901,본도시락 종로구청점,1,1,20,0.2,4.64,0
1086654217,우가네전주콩나물국밥,0,1,15,0.0,3.875,0
124002163,푼양이김치찌개 가락본점,0,1,31,0.06451612903225806,4.599999999999997,0
1608481808,싸다김밥 남성역점,0,1,33,0.21212121212121213,4.348837209302328,0
12971393,배스킨라빈스 남성역,1,1,46,0.06521739130434782,4.5144927536231885,0
11679393,이남장 을지로본점,1,1,58,0.13793103448275862,4.520833333333337,0
1232167499,글라세라떼,0,1,12,0.16666666666666666,4.666666666666666,0
37327049,굿커피 충정로역점,0,1,7,0.0,4.872093023255814,0
11402188,호텔스타 프리미어 역삼,0,1,2,0.0,4.5,1
13574087,듀자미,0,1,123,0.3414634146341464,4.3888888888889,0
36285554,공감,0,1,14,0.35714285714285715,4.108695652173913,0
1092660609,도산분식 가로수길점,0,1,80,0.5125,4.140243902439016,0
37997784,더닐크팩토리,0,1,34,0.5588235294117647,4.189189189189192,0
37917771,연탄불꼼장어,0,1,10,1.0,4.799999999999999,0
20737865,브레댄코 성수점,1,1,9,0.0,4.5238095238095255,0
77757303,김반장과 부산어묵,0,1,12,0.0,4.023809523809525,0
1116698407,조앤더주스 파르나스몰점,1,1,93,0.1720430107526882,4.511194029850744,0
11632359,서울 렉스 호텔,0,1,1,0.0,4.0,1
1910679379,형훈라멘,0,1,58,0.5172413793103449,4.072580645161287,0
37929836,피키파파,0,1,26,0.3076923076923077,4.379310344827586,0
13154748,마츠에라멘,0,1,9,0.1111111111111111,4.625,0
723386181,식물학,0,1,48,0.4791666666666667,4.285714285714284,0
31009714,HONESTCOFFEE,0,1,7,0.14285714285714285,4.770833333333333,0
1584307184,비파티세리,0,1,102,0.4901960784313725,4.456896551724132,0
11678822,혜화칼국수,0,1,41,0.1951219512195122,4.453488372093027,0
13490810,르알래스카 가로수길점,0,1,35,0.3428571428571429,4.391891891891892,0
36998139,에쎄레젤라또,1,1,20,0.15,4.608695652173911,0
1460717574,나무젓가락,0,1,25,0.44,4.2580645161290285,0
1733302406,배스킨라빈스 세로수길,0,1,64,0.1875,4.173333333333339,0
33636839,스타벅스 도산가로수길점,1,1,119,0.10084033613445377,4.546391752577321,0
32179159,금바위감자탕 증산점,0,1,22,0.2727272727272727,4.4375,0
1741447144,몬스터치즈떡볶이,0,1,22,0.3636363636363637,4.272727272727272,0
765329374,달콤커피 목동방송회관점,1,1,23,0.0,4.564516129032256,0
38522398,순희네빈대떡,0,1,19,0.10526315789473684,3.8863636363636362,0
1435693357,케이콜라보김밥 구로식객촌점,0,1,5,0.2,4.708333333333333,0
1736095566,칸다소바,0,1,73,0.5616438356164384,4.277777777777776,0
1190176800,김밥나라 남성역점,1,1,43,0.09302325581395347,4.6147540983606605,0
1144266126,밀토스트,0,1,58,0.4482758620689655,4.0806451612903265,0
37756177,orer,0,1,87,0.4022988505747127,4.1923076923076845,0
1282258672,누메로도스,0,1,54,0.8148148148148148,4.4363636363636365,0
1193565753,리코리스커피,0,1,12,0.25,4.181818181818182,0
1502967247,맥도날드 상계DT점,1,1,137,0.1386861313868613,4.630813953488382,0
87002780,브레드디,0,1,23,0.043478260869565216,4.629032258064514,0
38218856,그랜드하얏트서울 그랜드캠핑,0,1,1,0.0,5.0,1
18705549,채홍,0,1,17,0.05882352941176471,4.3500000000000005,0
1197867572,스타벅스 더종로R점,1,1,292,0.15753424657534246,4.559322033898298,0
1994600992,카페트리플러스,0,1,10,0.0,4.609375,0
21845155,더클래식500이그제큐티브레지던스펜타즈호텔,0,1,2,0.0,4.5,1
38673750,스타벅스 양천향교역점,1,1,100,0.17,4.522471910112358,0
1527666900,사이사이,0,1,4,0.0,4.9523809523809526,0
667655112,청년다방 장안점,1,1,10,0.0,4.5192307692307665,0
1529012643,큰수커피,0,1,6,0.0,4.988372093023256,0
10983166,강남패밀리호텔,0,1,1,0.0,4.0,1
1117017562,무궁화튀김,0,1,14,0.0,4.3472222222222205,0
18818884,신토불이 떡볶이 본점,0,1,223,0.23318385650224216,4.3638059701492296,0
38010583,청주명문도너츠,0,1,46,0.10869565217391304,4.4375,0
1503426861,김정희김밥전문점,0,1,6,0.0,3.172413793103448,0
1507298682,커피노운,0,1,15,0.26666666666666666,4.7142857142857135,0
31316697,스타벅스 상봉역점,1,1,151,0.026490066225165563,4.509756097560969,0
1249960225,배스킨라빈스 돌곶이역점,1,1,33,0.030303030303030307,4.541666666666667,0
1699177302,나오스시,0,1,20,0.2,4.475,0
18006854,보리보리옥선이시골밥상,0,1,21,0.047619047619047616,4.738095238095238,0
37033341,송담추어탕 서울미아점,1,1,37,0.027027027027027032,4.6184210526315805,0
11684134,스타벅스 강남구청역점,1,1,142,0.04225352112676056,4.534825870646763,0
1837322696,초림정,0,1,20,0.3,4.5,0
20601345,제일분식,0,1,40,0.175,4.404255319148937,0
31728815,더빵,0,1,5,0.0,3.837209302325582,0
18505540,홍명,0,1,28,0.3928571428571429,4.5588235294117645,0
535057415,화덕고깃간 신천본점,1,1,38,0.3684210526315789,4.7586206896551735,0
38427757,겟썸커피 Shinsa store,0,1,44,0.5681818181818182,4.472727272727271,0
57432459,옛날그맛명동칼국수,0,1,12,0.08333333333333333,4.865384615384613,0
1478737289,스타벅스 신용산역점,1,1,199,0.12562814070351758,4.574468085106363,0
1487864419,꼰대꽈배기 홍제점,0,1,5,0.0,4.086956521739131,0
1397917363,채움,0,1,4,0.0,4.925925925925926,0
1605052080,도제 현대백화점 무역센터점,0,1,17,0.0,4.285714285714286,0
1361062978,레어 마카롱,0,1,76,0.3026315789473684,4.505555555555553,0
1321493330,카페온화 성수,0,1,53,0.6037735849056604,4.160714285714284,0
32315804,예산국수,0,1,31,0.2903225806451613,4.3125,0
32794708,르알래스카 현대백화점 압구정본점,0,1,20,0.15,4.4,0
1475741466,노보텔스위트앰배서더서울용산,0,1,15,0.0,4.733333333333333,1
37531740,디저트39 묵동자이점,1,1,5,0.0,4.976190476190476,0
1848770148,블루보틀 압구정 카페,0,1,163,0.5828220858895705,4.167630057803462,0
1675303081,텍사스데브라질 압구정점,0,1,48,0.8958333333333334,4.105263157894739,0
38522622,그옛날1947왕만두,0,1,19,0.0,4.0,0
18874055,포마토김밥 사가정점,0,1,18,0.0,4.022727272727272,0
1035888013,커피레디,0,1,6,0.0,4.5192307692307665,0
1763216968,노가리맥주창고,0,1,21,0.0,4.409090909090908,0
11849030,아웃백스테이크하우스 상봉점,1,1,140,0.32142857142857145,4.529411764705867,0
1240550490,도도한쭈꾸미보리밥,0,1,19,0.21052631578947367,4.049999999999999,0
13154990,소문난숯불구이,0,1,18,0.16666666666666666,4.521739130434782,0
1201018880,케익하우스엠마,0,1,12,0.08333333333333333,4.909090909090908,0
37021034,반갑다 하대포,0,1,22,0.09090909090909093,4.282608695652173,0
31316663,스타벅스 건국클래식점,1,1,144,0.06944444444444445,4.593596059113303,0
36794152,삼보당호떡 롯데월드몰점,0,1,36,0.16666666666666666,4.121621621621624,0
19748343,아티제 센터원점,1,1,93,0.16129032258064516,4.511278195488726,0
1730411577,동남집 대륭 17차,0,1,13,0.0,4.714285714285714,0
1986451587,신사가배,0,1,11,0.18181818181818185,4.7307692307692335,0
36547423,소로길,0,1,27,0.25925925925925924,4.233333333333333,0
1724153144,서른커피,0,1,14,0.0,4.5,0
13439751,BRCD 건대점,0,1,18,0.16666666666666666,4.346153846153847,0
1456395219,폴바셋 더클래식500건대점,1,1,120,0.13333333333333333,4.649999999999991,0
37392574,데일리밥,0,1,24,0.2916666666666667,4.153846153846156,0
1753759015,피자헛 금호사거리점,1,1,20,0.1,4.583333333333332,0
37837245,압구정변강쇠떡볶이,0,1,66,0.2272727272727273,4.356321839080463,0
1110673924,콩나물국밥 담날,0,1,21,0.0,4.6071428571428585,0
1897547275,페어링6,0,1,119,0.5126050420168067,3.973880597014913,0
1216459184,주시브로스 그랑서울점,0,1,31,0.1935483870967742,4.3571428571428585,0
18015750,동성관,0,1,28,0.07142857142857142,3.779411764705884,0
32315757,도도한김밥,0,1,29,0.10344827586206896,4.212121212121215,0
37425693,주부리,0,1,16,0.0625,4.464285714285714,0
36188705,스타벅스 신사역점,1,1,149,0.08724832214765099,4.508571428571441,0
1642635285,무적의돈까스 을지사거리점,0,1,15,0.06666666666666668,4.0,0
34357876,김밥존밥상,0,1,3,0.0,4.439393939393939,0
1783371756,압구정김밥,0,1,17,0.0,3.571428571428571,0
13157540,왕빈자삼파전,0,1,25,0.24,4.384615384615386,0
38274995,김록훈 베이커리,0,1,21,0.2857142857142857,4.529411764705882,0
1202323714,비스트로 한강쌀롱,0,1,19,0.05263157894736842,4.260869565217392,0
479530240,배할머니네낙성대본점,0,1,19,0.2631578947368421,4.25,0
509026240,이태원우육미엔,0,1,31,0.5806451612903226,4.193548387096772,0
36639957,스타벅스 명동중앙로점,1,1,177,0.062146892655367235,4.56308411214954,0
12026377,다다미 소바,0,1,13,0.0,4.125,0
17976914,스타벅스 대명거리점,1,1,143,0.13986013986013987,4.50785340314136,0
34907580,파크더블유,0,1,19,0.2631578947368421,4.450000000000001,0
18699296,미추원주추어탕서울본점,0,1,21,0.09523809523809523,4.266666666666667,0
18982851,이디야커피 독산동점,1,1,13,0.2307692307692308,4.5,0
11659070,센트로 호텔,0,1,4,0.0,3.75,1
4029992,하회마을,0,1,2,0.5,4.0,0
34975372,스타벅스 서울역동자동점,1,1,138,0.09420289855072464,4.572580645161295,0
9197817,영신식당,0,1,1,0.0,3.0,0
8987949,손칼국수보리밥,0,1,1,0.0,4.0,0
1279603272,삼성웰스토리 서울대학병원점,0,1,22,0.2272727272727273,4.269230769230768,0
18675965,김가네설악추어탕,0,1,15,0.0,4.3478260869565215,0
1320059486,가화원,0,1,74,0.0945945945945946,4.276470588235291,0
968030473,화양식당,0,1,6,0.3333333333333333,3.8,0
20115793,경성양꼬치 종로직영점,1,1,25,0.28,4.576923076923079,0
37278353,신락원,0,1,17,0.4705882352941176,4.674999999999999,0
1267112584,포하임 선릉점,0,1,19,0.10526315789473684,3.9659090909090917,0
11690088,파리바게뜨 전농점,1,1,27,0.07407407407407407,4.650000000000002,0
1057348367,아랑식당,0,1,2,0.0,3.5681818181818183,0
37653239,멜로우시티,0,1,16,0.125,4.013157894736842,0
18186785,얼큰수제비해물칼국수,0,1,21,0.047619047619047616,4.333333333333333,0
1827362898,월간상회,0,1,21,0.42857142857142855,4.840000000000002,0
37741865,아우네장터순대국,0,1,26,0.038461538461538464,4.479591836734696,0
35366026,브레드팝,0,1,13,0.0,4.038461538461538,0
1476550727,서울상회,0,1,22,0.5454545454545454,4.204545454545454,0
37586622,요미요미,0,1,24,0.04166666666666666,4.277777777777781,0
18425431,정가네부엌,0,1,9,0.0,4.5238095238095255,0
857030932,cafe de FESSONIA,0,1,44,0.3181818181818182,4.2111111111111095,0
11679306,송옥,0,1,36,0.05555555555555555,4.375,0
1156198229,파리바게뜨 휘경중앙점,1,1,30,0.0,4.5625,0
35507399,설빙서울이문점,1,1,26,0.19230769230769232,4.532258064516129,0
38249173,수라냉면,0,1,5,0.2,4.928571428571429,0
1599507453,스타즈호텔 독산,0,1,3,0.0,4.666666666666667,1
13403294,파리바게뜨 시청역점,1,1,69,0.043478260869565216,4.569999999999995,0
1361727020,빵이가 회기점,0,1,24,0.08333333333333333,4.166666666666668,0
12043371,회기왕족발보쌈,0,1,51,0.35294117647058826,4.390909090909097,0
20850704,까치네분식 시청역점,0,1,19,0.0,4.151515151515151,0
35568193,춘천오남매닭갈비,0,1,23,0.08695652173913042,4.089285714285713,0
1052868679,뽀르뚜아외대점,0,1,23,0.0,4.712121212121215,0
37273361,신전떡볶이 전농점,1,1,16,0.0625,4.538461538461539,0
11781859,도미노피자 이문점,1,1,9,0.0,4.714285714285714,0
1244753439,완차이면가,0,1,18,0.16666666666666666,4.535714285714287,0
1501145663,등비룡마라탕,0,1,25,0.24,4.470588235294118,0
1919208746,노브랜드버거 중화점,0,1,87,0.19540229885057472,4.4358974358974415,0
38483171,커피템플 2호점,0,1,17,0.0,4.8125,0
33706503,칼레오커피로스터스,0,1,25,0.4,4.466666666666668,0
37536793,로드하우스 명동,0,1,1,0.0,3.0,1
37663033,이화수전통육개장 서울북창점,0,1,31,0.0967741935483871,4.314285714285717,0
19885725,도란도란곱창 본점,0,1,23,0.21739130434782608,4.319999999999999,0
11720387,청진식당,0,1,33,0.24242424242424246,4.277777777777781,0
917210833,배스킨라빈스 명동1호,1,1,60,0.15,4.561538461538456,0
32114836,왕짜장마천점,0,1,9,0.1111111111111111,4.660714285714286,0
11725917,종로 돈까스,0,1,31,0.0967741935483871,4.109375,0
1669200899,이디야커피 회기역중앙점,1,1,22,0.18181818181818185,4.596153846153845,0
1240122619,면목다방,0,1,17,0.05882352941176471,4.579999999999999,0
19717829,향토곱창,0,1,14,0.07142857142857142,4.299999999999999,0
35978135,한산주사골순댓국,0,1,15,0.06666666666666668,4.535714285714286,0
1297883488,봉샌드,1,1,22,0.18181818181818185,4.6599999999999975,0
37899347,화포식당 시청,1,1,20,0.15,4.6875,0
36744934,도시락파스타,0,1,24,0.3333333333333333,4.259259259259261,0
37260516,브라운벤치,0,1,16,0.0,4.28,0
36193132,스타벅스 명동길점,1,1,144,0.04861111111111111,4.547058823529411,0
18585380,약산순대국,0,1,6,0.5,4.333333333333333,0
1286254902,포나,0,1,6,0.6666666666666666,4.8500000000000005,0
33022056,남해굴국밥,0,1,19,0.0,4.0151515151515165,0
19254932,플랩잭팬트리 - 연남점,1,1,1,1.0,3.0,0
19254939,미식가주택,0,1,1,1.0,4.0,0
15559475,소복 동대문 DDP점,1,1,2,2.5,5.0,0
9068283,동평원,0,1,1,0.0,3.0,0
13953528,미에우,0,1,1,1.0,2.0,0
9116120,디디치킨,0,1,1,0.0,4.0,0
9374079,무대륙,0,1,1,0.0,4.0,0
9261138,맛찬들,0,1,1,3.0,4.0,0
18970847,샤오짠 - 을지로 아크앤북,0,1,2,4.5,3.0,0
12948341,만족오향족발 논현점,1,1,2,0.5,3.5,0
8990097,한솥도시락,0,1,1,0.0,4.0,0
8979374,이삭토스트,0,1,1,0.0,4.0,0
9081037,동해회집,0,1,2,1.0,3.5,0
9240354,남포면옥,0,1,1,0.0,4.0,0
12234839,만족오향족발 신사점,1,1,1,2.0,4.0,0
9366647,전광수커피하우스,0,1,2,2.5,4.5,0
9364765,팬아시아,0,1,2,0.0,3.0,0
9385749,낭풍,0,1,2,0.0,4.0,0
9234050,소고산제일루,0,1,3,0.6666666666666666,4.5,0
9049490,가쯔야,0,1,1,0.0,4.0,0
14888109,화룽마라룽샤 - 명동,0,1,2,0.5,4.5,0
9066867,먹보대장,0,1,3,1.0,3.5,0
9154402,제주간이횟집,0,1,2,0.0,4.0,0
9320152,퍼를리크,0,1,2,0.0,4.0,0
9059219,글로브,0,1,1,1.0,3.0,0
9080565,동해도,0,1,2,0.0,3.5,0
9203235,너비집,0,1,2,0.0,4.0,0
9316702,세이순,0,1,1,0.0,3.0,0
9417573,모노치즈,0,1,1,0.0,3.0,0
9138070,춘하추동,0,1,1,0.0,1.0,0
9282027,신일분식,0,1,1,0.0,4.0,0
8981171,잇츠크리스피,0,1,4,0.0,4.0,0
9391027,새마을식당,0,1,2,0.5,4.0,0
9048728,가츠라,0,1,1,0.0,4.0,0
13833932,도쿄빙수 경리단점,1,1,2,0.5,3.0,0
8943472,개미집1,0,1,3,1.3333333333333333,4.5,0
9230080,의정부부대찌개,0,1,1,0.0,3.0,0
9218540,탐앤탐스,0,1,2,0.5,3.5,0
8979467,이삭토스트,0,1,1,0.0,4.0,0
8990236,한솥도시락,0,1,1,0.0,4.0,0
8973441,일마지오,0,1,1,0.0,4.0,0
8967438,이남장,0,1,1,0.0,4.0,0
9378728,명동콜,0,1,2,0.0,3.0,0
8961711,황해도원조빈대떡,0,1,2,0.5,4.5,0
8941781,안동장,0,1,1,0.0,3.0,0
9326539,피자마루,0,1,1,0.0,3.0,0
9451228,만석궁,0,1,1,1.0,4.0,0
9210007,차돌박힌쭈꾸미,0,1,1,0.0,4.0,0
9441861,장수한방삼계탕,0,1,1,0.0,3.0,0
9280106,신촌황소곱창,0,1,1,2.0,4.0,0
4078260,가쓰라,0,1,2,0.0,4.0,0
9450437,맘초이,0,1,4,0.75,3.5,0
8920827,빌리엔젤케익컴퍼니,0,1,3,0.3333333333333333,4.0,0
9030796,경성팥집옥루몽,0,1,1,0.0,3.0,0
8969841,이디야커피,0,1,2,0.0,4.0,0
9059831,금강보글보글섞어찌개,0,1,2,0.0,3.5,0
9238859,소소,0,1,1,0.0,3.0,0
9279950,신탕국물떡볶이,0,1,1,0.0,4.0,0
8913793,벌떼치킨,0,1,1,0.0,3.0,0
8941780,안동장,0,1,1,0.0,3.0,0
9227502,둘둘치킨,0,1,1,0.0,3.0,0
9062262,GGB치킨,0,1,1,0.0,3.0,0
8988296,한가람호프,0,1,1,0.0,2.0,0
9425077,김밥천국,0,1,1,0.0,3.0,0
8907490,BBQ치킨,0,1,1,0.0,2.0,0
9432943,꼬꼬댁옻닭곰탕,0,1,1,0.0,5.0,0
10088187,유리가가린,0,1,1,0.0,3.0,0
9372665,유가네닭갈비,0,1,3,1.3333333333333333,4.0,0
8969006,이디야커피,0,1,1,0.0,3.0,0
9154400,제주간이회집,0,1,1,2.0,4.0,0
9056600,참새골,0,1,1,2.0,3.0,0
9409817,미미네,0,1,2,0.5,1.5,0
9120644,돔얌꿍,0,1,1,1.0,4.0,0
9250576,쉬떼르,0,1,2,8.5,4.0,0
8988326,항방양육관,0,1,1,5.0,4.0,0
8914456,베르첼리피자,0,1,1,2.0,2.0,0
9439033,쿠시카츠다루마,0,1,1,2.0,2.0,0
9313901,상암순대국,0,1,2,2.0,3.5,0
10308099,본우리반상 센터원점,1,1,7,0.7142857142857143,3.5,0
4412935,Nanji Camp,0,1,2,0.0,4.0,1
8938722,알라또레,0,1,1,0.0,4.0,0
9391006,새마을식당,0,1,2,0.0,4.0,0
9313218,삼성식당,0,1,1,0.0,4.0,0
8929235,봉고,0,1,1,0.0,4.0,0
9141272,커피빈,0,1,4,0.0,3.5,0
9186986,원조쌈밥집,0,1,2,0.5,4.0,0
4119821,해미수산,0,1,2,0.5,3.0,0
9125910,천하의문타로,0,1,2,1.0,3.5,0
9270741,선주횟집,0,1,2,1.0,4.0,0
9224095,전통씨래기국밥,0,1,2,2.0,4.0,0
9038278,홀리차우,0,1,2,0.0,4.0,0
9229787,우화식당,0,1,2,4.0,4.0,0
4050137,미다래 동대점,1,1,2,0.5,2.5,0
4075727,가르텐비어 영등포역점,1,1,2,0.0,3.0,0
8915765,제일호프,0,1,1,0.0,3.0,0
9367305,전주청국장,0,1,1,0.0,3.0,0
8069850,몬테그릴,0,1,1,0.0,3.0,0
4075831,후터스 압구정점,1,1,1,0.0,3.0,0
11679353,하동관명동본점,0,1,308,0.4188311688311688,3.935483870967728,0
1771029459,쩐주단 서울본점,0,1,41,0.1951219512195122,4.0918367346938815,0
1244619180,라멘이찌방 롯데백화점 노원점,0,1,23,0.08695652173913042,4.296875,0
37357280,피자스쿨 마들역점,1,1,11,0.0,4.6875,0
1000955576,고소운,0,1,19,0.4736842105263158,4.450000000000001,0
1588766429,헬로에스프레소,0,1,24,0.4583333333333333,3.9615384615384626,0
11489326,배스킨라빈스 전농점,1,1,34,0.05882352941176471,4.608333333333332,0
1928266959,망우로30,0,1,35,0.5142857142857142,4.462500000000002,0
31840668,굿모닝,0,1,7,0.0,4.826086956521738,0
1124452369,킹덤호텔,0,1,1,0.0,3.5,1
11679455,명동돈가스,0,1,99,0.2727272727272727,4.254629629629624,0
1989976360,탕화쿵푸마라탕 동대문점,1,1,17,0.35294117647058826,4.549999999999999,0
1933282744,스낵아울렛 이수역점,0,1,21,0.0,3.9599999999999986,0
36727828,문립,0,1,19,0.2631578947368421,4.481481481481481,0
1616849156,가위바위보떡볶이,0,1,28,0.10714285714285714,3.84782608695652,0
1677615804,도토리브라더스,0,1,71,0.5211267605633803,4.452054794520546,0
37081929,브레드칸 청량리점,1,1,21,0.09523809523809523,4.565217391304347,0
271112894,공차 현대백화점 디큐브시티점,1,1,48,0.02083333333333333,4.50746268656716,0
33876828,카페 뜨락,0,1,9,0.1111111111111111,4.095238095238095,0
11727153,중앙갈치식당,0,1,78,0.5128205128205128,4.359756097560982,0
11727585,성북동누룽지백숙,0,1,67,0.4477611940298508,4.514285714285714,0
1951103457,선김밥 상도본점,0,1,10,0.0,4.75,0
38275772,스시바 신세계백화점 본점,0,1,24,0.20833333333333331,4.5,0
1804731647,포레스타호텔,0,1,1,0.0,1.0,1
952131605,우부래도,0,1,18,0.1111111111111111,4.3809523809523805,0
1315482770,푸르네마트,0,1,46,0.0,4.2283464566929165,0
19862218,만다린,0,1,24,0.20833333333333331,4.038461538461537,0
35597924,토속촌,0,1,126,0.30952380952380953,4.287769784172664,0
32091532,궁중가마솥설렁탕,0,1,12,0.08333333333333333,4.0227272727272725,0
1896232835,아마스빈 서울과기대점,1,1,19,0.10526315789473684,4.666666666666668,0
1086680384,아마스빈 중곡대원점,1,1,11,0.0,4.595238095238095,0
37172494,자주족발,0,1,18,0.05555555555555555,4.714285714285713,0
1898136548,공차 사가정역점,1,1,28,0.10714285714285714,4.509615384615387,0
1796334110,와플대학 사가정캠퍼스,1,1,26,0.2307692307692308,4.59375,0
37370268,민물장어직판장 장어세상,0,1,15,0.26666666666666666,4.725,0
