locationId,0,1,2,3,4,5,6,7
1500428988,-0.0994296,-0.0994296,-0.0994296,-0.0994296,-0.0994296,-0.0990471,-0.0990471,-0.0990471
1475741466,0.06000116,0.06000116,0.06000116,0.059965044,0.059965044,0.05988376,0.05988376,0.05988376
33880173,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895
1517144962,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895
1569821908,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895
958174664,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895
37536793,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895
37903636,-0.025587618,-0.025451833,-0.025619347,-0.025856895,-0.02588814,-0.025618367,-0.025479395,-0.025371447
37537210,0.04436469,0.054982778,0.054982778,0.054982778,0.054982778,0.054982778,0.054982778,0.054982778
13451834,0.011399296,0.011399296,0.011399296,0.011399296,0.012128942,0.012128942,0.012128942,0.012128942
13069031,0.018721571,0.014800526,0.014800526,0.014800526,0.014800526,0.014800526,0.014800526,0.014800526
1409372557,-0.033683397,-0.033683397,-0.033683397,-0.033683397,-0.033683397,-0.033683397,-0.033683397,-0.033683397
38654075,-0.054195814,-0.054195814,-0.054195814,-0.054195814,-0.05406821,-0.05406821,-0.05406821,-0.05406821
35168868,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895
37841514,0.026152292,0.026152292,0.03019857,0.03019857,0.07459415,0.07459415,0.07459415,0.07459415
11565528,0.01344006,0.013144105,0.013144105,0.014454319,0.014454319,0.01385683,0.01385683,0.013424599
36769110,-0.039426632,-0.039337832,-0.03934845,-0.039383125,-0.039408244,-0.039517812,-0.039325256,-0.0392674
13011761,0.04444618,0.044301525,0.04426789,0.044229165,0.044381782,0.044448577,0.044418268,0.04454531
13217405,-0.047100756,-0.047109313,-0.047038194,-0.046960466,-0.04679364,-0.04669716,-0.04681435,-0.046953686
1536938247,0.024865385,0.024865385,0.024865385,0.027937105,0.027937105,0.027937105,0.027937105,0.02285745
13286706,0.054449975,0.054449975,0.054449975,0.054449975,0.054449975,0.054449975,0.054449975,0.054449975
12101938,-0.03875445,-0.037585292,-0.03723189,-0.037103467,-0.037219606,-0.038248166,-0.037844747,-0.038421273
34907069,0.053206928,0.053206928,0.053132556,0.053132556,0.053162906,0.053162906,0.05314319,0.05314319
11579381,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895
1676380563,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895
11659052,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895,0.07621895
34300204,0.10379067,0.10379067,0.10379067,0.10379067,0.10379067,0.10379067,0.10379067,0.10379067
11555954,0.054449975,0.054449975,0.054449975,0.054449975,0.054449975,0.054449975,0.054449975,0.054449975
1195219448,0.04359818,0.04359818,0.04359818,0.04359818,0.045798246,0.045798246,0.045798246,0.045798246
31243438,0.05524415,0.05524415,0.05524415,0.05524415,0.05524415,0.05524415,0.05524415,0.05524415
