locationId,0,1,2,3,4,5,6,7
1011796922,-0.0310664,-0.03419166,-0.03499377,-0.029128656,-0.029983275,-0.04348166,-0.046158284,-0.040264882
37903636,-0.0404846,-0.039772857,-0.045330334,-0.042387813,-0.04686581,-0.04628366,-0.042194612,-0.041556243
13217405,-0.035271637,-0.03591759,-0.035504896,-0.031587053,-0.03363578,-0.032905273,-0.034658417,-0.03334495
20315170,0.0336034,-0.037037242,-0.058592346,-0.044101402,0.0336034,-0.02077002,-0.093936525,-0.019249067
20509127,-0.028932305,-0.040340226,-0.033138882,-0.055223767,-0.048969913,-0.041472226,-0.03277676,-0.03845676
32092219,-0.033478864,-0.035900477,-0.028642725,-0.029378532,-0.033519257,-0.035501447,-0.03902674,-0.042314786
1195219448,-0.045480717,-0.03891807,-0.037679516,-0.040593892,-0.04083689,-0.041699965,-0.039931722,-0.04261754
1683256913,-0.046722576,-0.039105196,-0.04245432,-0.03554616,-0.03861552,-0.038190115,-0.04074549,-0.042214274
11870516,-0.040556937,-0.044417705,-0.0352703,-0.05024727,-0.049545083,-0.038868733,-0.046778783,-0.04330223
11583207,0.0018682951,0.0007674465,0.0021042097,0.0017098725,0.00097139337,0.0009732609,0.0015999808,0.00050695956
18345475,-0.03539228,-0.036871478,-0.03144618,-0.043448087,-0.041760486,-0.038986787,-0.037226293,-0.040876027
11555954,0.010137349,0.0101380525,0.010083952,0.00993681,0.009810315,0.0099180415,0.010397844,0.009840365
1848029285,-0.04521347,-0.041988365,-0.043216262,-0.04246976,-0.04112614,-0.043546747,-0.047701582,-0.045041483
1456087367,-0.03679706,-0.032844048,-0.037628077,-0.038120683,-0.041517608,-0.035405427,-0.041635554,-0.03710444
1409372557,-0.042035855,-0.050343607,-0.05333644,-0.057221577,-0.060175866,-0.057187144,-0.05448819,-0.050045274
36769110,-0.028966391,-0.027821733,-0.05195823,-0.040443562,-0.039263476,-0.03790401,-0.03473899,-0.028348602
11565528,-0.04073219,-0.048870154,-0.037809845,-0.040846713,-0.03220346,-0.044254918,-0.042797495,-0.041830905
1260465296,-0.031487085,-0.032551374,-0.034074735,-0.035902873,-0.033169027,-0.029511241,-0.03359825,-0.03397745
13401813,-0.041612107,-0.035706233,-0.035649937,-0.040678646,-0.03957009,-0.03382985,-0.034996163,-0.036297675
1872369877,-0.0574428,-0.013601948,-0.024018483,-0.013848863,-0.01752281,-0.046518505,-0.057616673,-0.017109197
38502209,-0.03275881,-0.045877833,-0.014079066,-0.037811164,-0.04001715,-0.041326005,-0.04533862,-0.04193551
1343819055,-0.046628907,-0.04594318,-0.046467163,-0.046934374,-0.04775856,-0.046981,-0.047119185,-0.04605353
1670545829,-0.032043982,-0.033757243,-0.032684155,-0.034660727,-0.03411535,-0.033509806,-0.03401315,-0.032935105
11658929,-0.03801077,-0.04117732,-0.032648675,-0.03817921,-0.028248524,-0.03854109,-0.032529797,-0.031004913
1883653915,-0.033204965,-0.032020364,-0.0317989,-0.031561743,-0.031622577,-0.032894768,-0.03241572,-0.0328051
12101938,-0.033086155,-0.032824848,-0.033623345,-0.032468125,-0.031535532,-0.033301592,-0.03198568,-0.032234754
36728037,-0.040338214,-0.039664757,-0.03128936,-0.035967264,-0.0355991,-0.054560374,-0.034509197,-0.04808168
11381923,0.014058772,0.015207132,0.015046736,0.014098197,0.014440371,0.014912821,0.014776912,0.014429703
18055293,-0.028968647,-0.030622004,-0.026955416,-0.045117702,-0.04562138,-0.053853415,-0.036381915,-0.044786047
31045178,0.003081699,-0.010441754,-0.035522524,-0.026987076,-0.019853998,-0.04032801,-0.02044583,-0.019986771
35877451,-0.074494064,-0.074494064,-0.074494064,-0.074494064,-0.074494064,-0.074494064,-0.074494064,-0.074494064
35168868,-0.03257247,-0.03500608,-0.037907805,-0.023859115,-0.033187862,-0.052950114,-0.034891352,-0.02251355
37841514,-0.04152522,-0.040668193,-0.04049262,-0.039608516,-0.039953917,-0.039923437,-0.04118856,-0.04045701
12453883,0.0005477043,-0.06826018,-0.0038244454,-0.0345252,-0.01930717,-0.019989356,-0.021642076,-0.04125508
13011761,-0.049465902,-0.03727691,-0.032693528,-0.032147657,-0.050573576,-0.02443777,-0.04592963,-0.059444275
36508138,-0.031989,-0.032950338,-0.031464066,-0.03314893,-0.033816576,-0.031546913,-0.03307876,-0.03426062
1536938247,-0.03265518,-0.03328968,-0.050303247,-0.038675297,-0.03580814,-0.044440974,-0.05146005,-0.049529195
1433721445,-0.049652983,-0.032174833,-0.05129054,-0.045727503,-0.03236075,-0.03307502,-0.042538077,-0.04098167
1394755905,-0.0638512,-0.03747354,-0.0346396,-0.01932191,-0.048766587,-0.057129946,-0.034308866,-0.028578235
33880428,-0.047388904,-0.047803465,-0.02451444,-0.043237478,-0.04042874,-0.020135904,-0.015938584,-0.048707362
38654075,-0.031825583,-0.031670358,-0.029910287,-0.042942397,-0.060393922,-0.03695081,-0.051913086,-0.027682967
13451834,-0.043853577,-0.008731945,0.012174921,-0.037915602,-0.08988022,-0.020178834,-0.07451179,-0.021033166
20127347,-0.058592346,-0.048142273,-0.101859406,-0.101859406,-0.07211739,-0.058592346,0.0023942313,-0.049900666
37770045,-0.04037468,-0.041645195,-0.044247687,-0.040563334,-0.045722872,-0.053265296,-0.038002886,-0.03902903
18486508,-0.06133839,-0.06133839,-0.06133839,-0.06133839,-0.06133839,-0.06133839,-0.06133839,-0.06133839
38729013,-0.03534104,-0.035682466,-0.033310022,-0.039477512,-0.038974263,-0.03539803,-0.037227,-0.035627976
13286706,-0.03218868,-0.035445645,-0.035908468,-0.034232013,-0.03282408,-0.030021347,-0.036291268,-0.044154614
31243438,-0.009593712,-0.01877395,-0.027040765,-0.043320727,-0.025536817,-0.04601028,-0.038247425,-0.062114388
1500428988,-0.05808587,-0.010159715,-0.01704418,-0.060533177,-0.011771307,-0.07211739,-0.05808587,-0.051605154
1418214650,-0.03435494,-0.03703352,-0.034886677,-0.03811397,-0.03347817,-0.036394965,-0.033984307,-0.03908041
1676380563,-0.034349717,-0.035898957,-0.036283273,-0.03626595,-0.035775505,-0.03353444,-0.035490427,-0.033321116
95434175,-0.028200645,-0.025226913,-0.01793132,-0.02274368,-0.006990504,-0.033428982,-0.020674922,-0.017175786
403739196,-0.026560541,-0.067116074,-0.0357121,-0.044036962,-0.041632287,-0.05641229,-0.009686078,-0.046769626
36628778,-0.05768045,-0.04682614,-0.06376648,-0.047225054,-0.07876238,-0.03416943,-0.041827597,-0.054769695
11629666,-0.0419793,-0.028168919,-0.023818543,-0.019183302,-0.031192392,-0.02590389,-0.025210518,-0.029603945
1245880236,-0.043571923,-0.033672873,-0.042051606,-0.02440138,-0.049759608,-0.030531758,-0.02131988,-0.035925608
31044289,-0.060055964,-0.060055964,-0.054830927,-0.060055964,-0.060055964,-0.029562674,-0.060055964,-0.060055964
11559924,-0.013364255,-0.035458945,-0.008950675,-0.016700627,-0.016218664,-0.014867088,-0.008321897,-0.036648225
37268669,-0.037716016,-0.03138582,-0.033611372,-0.028433649,-0.033468805,-0.03325323,-0.034986645,-0.033510253
1578505636,-0.069890596,-0.06024876,-0.026023455,-0.048643,-0.049869232,-0.070372835,-0.07891435,-0.06024876
36997817,-0.028566848,-0.051605154,-0.02077002,-0.06133839,0.011169893,-0.04406058,-0.09757995,-0.041873798
13036811,-0.06051703,-0.052176837,-0.06433883,-0.06814981,-0.05935857,-0.06764605,-0.056367368,-0.051174227
21705387,-0.0035732733,-0.058011934,0.014540287,0.009407787,-0.014869944,-0.029243518,-0.017661965,-0.04573811
1270297527,-0.034234744,-0.035666253,-0.03955138,-0.035799727,-0.042631727,-0.03787846,-0.038818177,-0.032315254
33920290,-0.05159603,-0.07076445,-0.04831554,-0.08304218,-0.04249409,-0.050746348,-0.0411002,-0.055770047
1903313528,-0.07385091,-0.050619807,-0.05442734,-0.050619807,-0.050619807,-0.06277605,-0.058195204,-0.06946687
1138352479,-0.04204253,-0.0056885313,-0.03308953,-0.029660469,-0.04440081,-0.034227245,-0.025689546,-0.022233654
